"V1","V2","V3","V4","V5","V6","V7","V8","V9","lon","lat","address"
40148,"MANDARIN GARDENS","MANDARIN GARDENS SIGLAP ROAD Singapore",15,"Non-landed Properties","3",3500,"1500 to 1600","19-Jun","103.9241261","1.3072883","5 siglap rd, #01-43, singapore 448908"
40149,"GUILLEMARD SUITES","GUILLEMARD SUITES GUILLEMARD ROAD Singapore",14,"Non-landed Properties","1",1650,"500 to 600","19-Jun","103.882534","1.31061","213 guillemard rd, singapore 399733 guillemard rd, singapore 399733"
40150,"STRATA","STRATA ESSEX ROAD Singapore",11,"Non-landed Properties","2",3200,"800 to 900","19-Jun","103.8447681","1.3172815","1 essex rd, singapore 309329"
40151,"VIBES @ EAST COAST","VIBES @ EAST COAST TELOK KURAU ROAD Singapore",15,"Non-landed Properties","1",1700,"400 to 500","19-Jun","103.9117599","1.3094781","308 telok kurau rd, singapore 423858"
40152,"VICENTA LODGE","VICENTA LODGE LORONG MARZUKI Singapore",14,"Non-landed Properties","na*",2400,"1200 to 1300","19-Jun","103.9094444","1.3205351","18, 20, 22 lor marzuki, singapore 417067"
40153,"THE SEA VIEW","THE SEA VIEW AMBER ROAD Singapore",15,"Non-landed Properties","3",4350,"1200 to 1300","19-Jun","103.9013088","1.3015993","41 amber rd, singapore 439948"
40154,"LOTUS AT PAYA LEBAR","LOTUS AT PAYA LEBAR PAYA LEBAR ROAD Singapore",14,"Non-landed Properties","2",3890,"1300 to 1400","19-Jun","103.8913118","1.3156116","17 lor 41 geylang, singapore 387828"
40155,"CRADELS","CRADELS LORONG LIMAU Singapore",12,"Non-landed Properties","1",2200,"500 to 600","19-Jun","103.8539754","1.3247391","10 lor limau, singapore 328754"
40156,"BUTTERWORTH 33","BUTTERWORTH 33 BUTTERWORTH LANE Singapore",15,"Non-landed Properties","3",3600,"1400 to 1500","19-Jun","103.895665","1.3126321","33 butterworth ln, singapore 439442"
40157,"PARC BLEU","PARC BLEU JOO CHIAT PLACE Singapore",15,"Non-landed Properties","1",1600,"400 to 500","19-Jun","103.9074346","1.3143461","262 joo chiat pl, singapore 428011"
40158,"PARK INFINIA AT WEE NAM","PARK INFINIA AT WEE NAM LINCOLN ROAD Singapore",11,"Non-landed Properties","4",8000,"2000 to 2100","19-Jun","103.8431335","1.3140333","4 lincoln rd, singapore 308343"
40159,"GUILLEMARD EDGE","GUILLEMARD EDGE LORONG 30 GEYLANG Singapore",14,"Non-landed Properties","2",2200,"500 to 600","19-Jun","103.8861671","1.3118382","38 lor 30 geylang, singapore 398371"
40160,"THE SEAFRONT ON MEYER","THE SEAFRONT ON MEYER MEYER ROAD Singapore",15,"Non-landed Properties","2",3430,"1000 to 1100","19-Jun","103.8885032","1.2970829","59a meyer rd, 55,57 59, singapore 437878"
40161,"PARK INFINIA AT WEE NAM","PARK INFINIA AT WEE NAM LINCOLN ROAD Singapore",11,"Non-landed Properties","2",5500,"1100 to 1200","19-Jun","103.8431335","1.3140333","4 lincoln rd, singapore 308343"
40162,"COSTA RHU","COSTA RHU RHU CROSS Singapore",15,"Non-landed Properties","3",5300,"1700 to 1800","19-Jun","103.866958","1.2973125","1 - 9 rhu cross 15 (katong, siglap, tg rhu rd, singapore 437434"
40163,"THE POIZ RESIDENCES","THE POIZ RESIDENCES MEYAPPA CHETTIAR ROAD Singapore",13,"Non-landed Properties","1",2400,"400 to 500","19-Jun","103.8673334","1.3310579","2 meyappa chettiar rd, singapore 358472"
40164,"PARK INFINIA AT WEE NAM","PARK INFINIA AT WEE NAM LINCOLN ROAD Singapore",11,"Non-landed Properties","2",5500,"900 to 1000","19-Jun","103.8431335","1.3140333","4 lincoln rd, singapore 308343"
40165,"PASTORAL VIEW","PASTORAL VIEW BASSEIN ROAD Singapore",11,"Non-landed Properties","na*",2314,"500 to 600","19-Jun","103.8479467","1.3232568","7 bassein rd, singapore 309837"
40166,"6 DERBYSHIRE","6 DERBYSHIRE DERBYSHIRE ROAD Singapore",11,"Non-landed Properties","1",2400,"400 to 500","19-Jun","103.8459867","1.3157676","6 derbyshire rd, singapore 309462"
40167,"THE SEAWIND","THE SEAWIND LORONG M TELOK KURAU Singapore",15,"Non-landed Properties","4",7000,">3000","19-Jun","103.9148418","1.3113032","70-86 lor m telok kurau, singapore 425412"
40168,"NIN RESIDENCE","NIN RESIDENCE PHENG GECK AVENUE Singapore",13,"Non-landed Properties","2",2700,"900 to 1000","19-Jun","103.8699209","1.3327138","83 & 85 pheng geck ave, singapore 348271"
40169,"ONE FORT","ONE FORT FORT ROAD Singapore",15,"Non-landed Properties","2",2800,"1000 to 1100","19-Jun","103.885147","1.300196","1 fort rd, singapore 439069"
40170,"THE SHORE RESIDENCES","THE SHORE RESIDENCES AMBER ROAD Singapore",15,"Non-landed Properties","3",4000,"1100 to 1200","19-Jun","103.9009506","1.3028111","79-89 amber rd, singapore 439893"
40171,"VILLA MARINA","VILLA MARINA JALAN SEMPADAN Singapore",15,"Non-landed Properties","3",3600,"1600 to 1700","19-Jun","103.9271909","1.3100522","35 jln sempadan, singapore 457405"
40172,"THE LINCOLN RESIDENCES","THE LINCOLN RESIDENCES SURREY ROAD Singapore",11,"Non-landed Properties","3",5200,"1300 to 1400","19-Jun","103.84239","1.315268","28 surrey rd, singapore 307762"
40173,"BLISS LOFT","BLISS LOFT KIM KEAT CLOSE Singapore",12,"Non-landed Properties","1",1600,"400 to 500","19-Jun","103.852937","1.323408","25 kim keat cl, singapore 328933"
40174,"QUESTA @ DUNMAN","QUESTA @ DUNMAN DUNMAN ROAD Singapore",15,"Non-landed Properties","1",2100,"500 to 600","19-Jun","103.8966309","1.3098215","543 dunman rd, singapore 439219"
40175,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT CHANGI ROAD Singapore",14,"Non-landed Properties","na*",2400,"1000 to 1100","19-Jun","103.9085841","1.3182725","changi rd, singapore"
40176,"COTE D'AZUR","COTE D'AZUR MARINE PARADE ROAD Singapore",15,"Non-landed Properties","3",3700,"1300 to 1400","19-Jun","103.9039919","1.3012096","66 marine parade rd, singapore 449301"
40177,"PEBBLE BAY","PEBBLE BAY TANJONG RHU ROAD Singapore",15,"Non-landed Properties","3",7300,"1800 to 1900","19-Jun","103.8717195","1.2976491","130 tanjong rhu road singapore 436918 tg rhu rd, singapore 436918"
40178,"THE SOUND","THE SOUND EAST COAST ROAD Singapore",15,"Non-landed Properties","2",3000,"800 to 900","19-Jun","103.9148793","1.3099559","539 e coast rd, singapore 429069"
40179,"EUHABITAT","EUHABITAT JALAN EUNOS Singapore",14,"Non-landed Properties","na*",1900,"500 to 600","19-Jun","103.9065485","1.3279129","212 jln. eunos, singapore 419537"
40180,"THE GLYNDEBOURNE","THE GLYNDEBOURNE TREVOSE CRESCENT Singapore",11,"Non-landed Properties","3",6150,"1400 to 1500","19-Jun","103.8235466","1.3224537","38 trevose cres, singapore 297722"
40181,"TROPIKA EAST","TROPIKA EAST FOO KIM LIN ROAD Singapore",14,"Non-landed Properties","1",1750,"400 to 500","19-Jun","103.9069939","1.3288723","3 foo kim lin rd, singapore 419679"
40182,"PASTORAL VIEW","PASTORAL VIEW BASSEIN ROAD Singapore",11,"Non-landed Properties","na*",2430,"600 to 700","19-Jun","103.8479467","1.3232568","7 bassein rd, singapore 309837"
40183,"THE POIZ RESIDENCES","THE POIZ RESIDENCES MEYAPPA CHETTIAR ROAD Singapore",13,"Non-landed Properties","3",3850,"1200 to 1300","19-Jun","103.8673334","1.3310579","2 meyappa chettiar rd, singapore 358472"
40184,"NEWTON GEMS","NEWTON GEMS NEWTON ROAD Singapore",11,"Non-landed Properties","2",3899,"900 to 1000","19-Jun","103.8419294","1.3178748","50 newton rd, singapore 307991"
40185,"IDYLLIC SUITES","IDYLLIC SUITES LORONG 30 GEYLANG Singapore",14,"Non-landed Properties","1",1800,"400 to 500","19-Jun","103.886328","1.312864","21 lor 30 geylang, singapore 398353"
40186,"MANDARIN GARDENS","MANDARIN GARDENS SIGLAP ROAD Singapore",15,"Non-landed Properties","2",3150,"1000 to 1100","19-Jun","103.9241261","1.3072883","5 siglap rd, #01-43, singapore 448908"
40187,"RESIDENCES 88","RESIDENCES 88 LORONG MARICAN Singapore",14,"Non-landed Properties","2",2300,"500 to 600","19-Jun","103.9076054","1.3261234","88 lor marican, singapore 417297"
40188,"THOMSON EURO-ASIA","THOMSON EURO-ASIA THOMSON ROAD Singapore",11,"Non-landed Properties","3",3900,"1100 to 1200","19-Jun","103.8446869","1.318047","150 thomson rd, singapore 307605"
40189,"NESS","NESS LORONG 32 GEYLANG Singapore",14,"Non-landed Properties","1",1550,"300 to 400","19-Jun","103.8869237","1.3126696","38 lor 32 geylang, singapore 398298"
40190,"THE SEAWIND","THE SEAWIND LORONG M TELOK KURAU Singapore",15,"Non-landed Properties","na*",2528,"600 to 700","19-Jun","103.9148418","1.3113032","70-86 lor m telok kurau, singapore 425412"
40191,"EUHABITAT","EUHABITAT JALAN EUNOS Singapore",14,"Non-landed Properties","na*",1850,"500 to 600","19-Jun","103.9065485","1.3279129","212 jln. eunos, singapore 419537"
40192,"NOVENA REGENCY","NOVENA REGENCY THOMSON ROAD Singapore",11,"Non-landed Properties","2",2800,"500 to 600","19-Jun","103.8415319","1.3210969","275 thomson rd, singapore 307645"
40193,"SKYSUITES17","SKYSUITES17 JALAN RAJAH Singapore",12,"Non-landed Properties","1",1950,"300 to 400","19-Jun","103.8478334","1.3273665","17 jln rajah, singapore 329137"
40194,"MOONSTONE VIEW","MOONSTONE VIEW MOONSTONE LANE Singapore",12,"Non-landed Properties","2",2250,"900 to 1000","19-Jun","103.865704","1.32747","31 moonstone ln, singapore 328496"
40195,"COSTA RHU","COSTA RHU RHU CROSS Singapore",15,"Non-landed Properties","3",5800,"2000 to 2100","19-Jun","103.866958","1.2973125","1 - 9 rhu cross 15 (katong, siglap, tg rhu rd, singapore 437434"
40196,"TREVISTA","TREVISTA LORONG 3 TOA PAYOH Singapore",12,"Non-landed Properties","3",3800,"1000 to 1100","19-Jun","103.8468073","1.3378033","21-25 lor 3 toa payoh, singapore"
40197,"PAVILION SQUARE","PAVILION SQUARE GEYLANG ROAD Singapore",14,"Non-landed Properties","1",1800,"300 to 400","19-Jun","103.8797812","1.3129521","345 geylang rd, singapore 389366"
40198,"COSTA RHU","COSTA RHU RHU CROSS Singapore",15,"Non-landed Properties","2",3000,"1000 to 1100","19-Jun","103.866958","1.2973125","1 - 9 rhu cross 15 (katong, siglap, tg rhu rd, singapore 437434"
40199,"AALTO","AALTO MEYER ROAD Singapore",15,"Non-landed Properties","4",6000,"1900 to 2000","19-Jun","103.897511","1.2981271","193 meyer rd, singapore 437981"
40200,"TEN @ SUFFOLK","TEN @ SUFFOLK SUFFOLK ROAD Singapore",11,"Non-landed Properties","2",3400,"1100 to 1200","19-Jun","103.844255","1.314432","10 suffolk rd, singapore 307786"
40201,"TRELLIS TOWERS","TRELLIS TOWERS LORONG 1 TOA PAYOH Singapore",12,"Non-landed Properties","3",3200,"1100 to 1200","19-Jun","103.8436858","1.3302388","700 lor 1 toa payoh, trellis tower, singapore 319773"
40202,"NOVA 48","NOVA 48 PROME ROAD Singapore",12,"Non-landed Properties","3",3000,"900 to 1000","19-Jun","103.8492573","1.3250507","10 prome rd, singapore 328318"
40203,"MULBERRY TREE","MULBERRY TREE MOULMEIN ROAD Singapore",11,"Non-landed Properties","1",2100,"400 to 500","19-Jun","103.8464052","1.3181745","167 moulmein rd, singapore 308092"
40204,"QUESTA @ DUNMAN","QUESTA @ DUNMAN DUNMAN ROAD Singapore",15,"Non-landed Properties","2",2650,"700 to 800","19-Jun","103.8966309","1.3098215","543 dunman rd, singapore 439219"
40205,"THE MEZZO","THE MEZZO BALESTIER ROAD Singapore",12,"Non-landed Properties","1",1950,"500 to 600","19-Jun","103.8525071","1.3205687","205 balestier rd, singapore 329682"
40206,"THE TIER","THE TIER PEGU ROAD Singapore",12,"Non-landed Properties","1",2000,"500 to 600","19-Jun","103.850927","1.323005","28 pegu rd, singapore 328373"
40207,"STUDIOS@TEMBELING","STUDIOS@TEMBELING TEMBELING ROAD Singapore",15,"Non-landed Properties","1",1900,"300 to 400","19-Jun","103.9046674","1.3080184","233 tembeling rd, singapore 423718"
40208,"CENTRA STUDIOS","CENTRA STUDIOS LORONG 25 GEYLANG Singapore",14,"Non-landed Properties","1",1850,"400 to 500","19-Jun","103.882336","1.3144638","25 lor 25 geylang, singapore 388302"
40209,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT BOON TECK ROAD Singapore",12,"Non-landed Properties","na*",2630,"1200 to 1300","19-Jun","103.8500812","1.3269162","boon teck rd, singapore"
40210,"PEBBLE BAY","PEBBLE BAY TANJONG RHU ROAD Singapore",15,"Non-landed Properties","2",4600,"1300 to 1400","19-Jun","103.8717195","1.2976491","130 tanjong rhu road singapore 436918 tg rhu rd, singapore 436918"
40211,"TREVISTA","TREVISTA LORONG 3 TOA PAYOH Singapore",12,"Non-landed Properties","3",4555,"1100 to 1200","19-Jun","103.8468073","1.3378033","21-25 lor 3 toa payoh, singapore"
40212,"PARKSHORE","PARKSHORE TANJONG RHU ROAD Singapore",15,"Non-landed Properties","3",5000,"1600 to 1700","19-Jun","103.8704934","1.2968007","201 tg rhu rd, singapore 436917"
40213,"ADRIA","ADRIA DERBYSHIRE ROAD Singapore",11,"Non-landed Properties","2",3000,"700 to 800","19-Jun","103.84629","1.316448","12 derbyshire rd, singapore 309466"
40214,"NINETEEN SHELFORD ROAD","NINETEEN SHELFORD ROAD SHELFORD ROAD Singapore",11,"Non-landed Properties","1",2500,"600 to 700","19-Jun","103.8122331","1.3260908","19 shelford rd, singapore 288408"
40215,"THE INTERWEAVE","THE INTERWEAVE KIM KEAT ROAD Singapore",12,"Non-landed Properties","1",1900,"400 to 500","19-Jun","103.8532858","1.3254206","21 kim keat rd, singapore 328805"
40216,"EIGHT RIVERSUITES","EIGHT RIVERSUITES WHAMPOA EAST Singapore",12,"Non-landed Properties","3",3550,"1100 to 1200","19-Jun","103.8643805","1.3211839","4 whampoa e, level 3 club house, singapore 338518"
40217,"DAKOTA RESIDENCES","DAKOTA RESIDENCES DAKOTA CRESCENT Singapore",14,"Non-landed Properties","2",3800,"1000 to 1100","19-Jun","103.8870174","1.306411","42 dakota cres, singapore 399940"
40218,"PAVILION 11","PAVILION 11 AKYAB ROAD Singapore",11,"Non-landed Properties","3",5000,"1400 to 1500","19-Jun","103.8487218","1.3241036","23 akyab rd singapore 309978 akyab rd, singapore 309978"
40219,"8M RESIDENCES","8M RESIDENCES MARGATE ROAD Singapore",15,"Non-landed Properties","1",2350,"500 to 600","19-Jun","103.8888045","1.2993807","8 margate rd, singapore 438049"
40220,"EUHABITAT","EUHABITAT JALAN EUNOS Singapore",14,"Non-landed Properties","1",1900,"500 to 600","19-Jun","103.9065485","1.3279129","212 jln. eunos, singapore 419537"
40221,"MODA","MODA EAST COAST ROAD Singapore",15,"Non-landed Properties","2",3300,"900 to 1000","19-Jun","103.9029801","1.304494","42 e coast rd, singapore 428762"
40222,"SOLEIL @ SINARAN","SOLEIL @ SINARAN SINARAN DRIVE Singapore",11,"Non-landed Properties","2",6100,"1000 to 1100","19-Jun","103.8453222","1.3194273","sinaran dr, singapore"
40223,"PEBBLE BAY","PEBBLE BAY TANJONG RHU ROAD Singapore",15,"Non-landed Properties","3",5800,"1800 to 1900","19-Jun","103.8717195","1.2976491","130 tanjong rhu road singapore 436918 tg rhu rd, singapore 436918"
40224,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT LORONG 41 GEYLANG Singapore",14,"Non-landed Properties","2",4360,"2400 to 2500","19-Jun","103.8913289","1.3158752","lor 41 geylang, singapore"
40225,"TREVISTA","TREVISTA LORONG 3 TOA PAYOH Singapore",12,"Non-landed Properties","1",2500,"600 to 700","19-Jun","103.8468073","1.3378033","21-25 lor 3 toa payoh, singapore"
40226,"CRADELS","CRADELS LORONG LIMAU Singapore",12,"Non-landed Properties","1",1900,"400 to 500","19-Jun","103.8539754","1.3247391","10 lor limau, singapore 328754"
40227,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT LAVENDER STREET Singapore",12,"Non-landed Properties","na*",2400,"700 to 800","19-Jun","103.8614704","1.3123505","lavender st, singapore"
40228,"EURO-ASIA APARTMENTS","EURO-ASIA APARTMENTS SERANGOON ROAD Singapore",12,"Non-landed Properties","na*",2700,"1200 to 1300","19-Jun","103.8639298","1.3229551","1037 serangoon rd, singapore 328170"
40229,"THE TIER","THE TIER PEGU ROAD Singapore",12,"Non-landed Properties","1",2150,"500 to 600","19-Jun","103.850927","1.323005","28 pegu rd, singapore 328373"
40230,"SIGLAP CENTRE","SIGLAP CENTRE SIGLAP ROAD Singapore",15,"Non-landed Properties","na*",2427,"1200 to 1300","19-Jun","103.9232359","1.3124678","55 siglap rd, singapore 455871"
40231,"ONE DUSUN RESIDENCES","ONE DUSUN RESIDENCES JALAN DUSUN Singapore",12,"Non-landed Properties","2",2300,"600 to 700","19-Jun","103.8437722","1.3269063","1 jln dusun, singapore 329363"
40232,"BLOSSOMS @ WOODLEIGH","BLOSSOMS @ WOODLEIGH WOODLEIGH CLOSE Singapore",13,"Non-landed Properties","2",2800,"1000 to 1100","19-Jun","103.8688643","1.3362536","14 woodleigh cl, 10, singapore 357909"
40233,"TORIEVILLE","TORIEVILLE LORONG 6 GEYLANG Singapore",14,"Non-landed Properties","na*",2400,"900 to 1000","19-Jun","103.8766646","1.3103297","lor 6 geylang, singapore"
40234,"THE SEA VIEW","THE SEA VIEW AMBER ROAD Singapore",15,"Non-landed Properties","3",5500,"1400 to 1500","19-Jun","103.9013088","1.3015993","41 amber rd, singapore 439948"
40235,"KURAU COURT","KURAU COURT TELOK KURAU ROAD Singapore",15,"Non-landed Properties","na*",2700,"1100 to 1200","19-Jun","103.9112044","1.312095","201 telok kurau rd, singapore 423910"
40236,"THE SUNNY SPRING","THE SUNNY SPRING LORONG 40 GEYLANG Singapore",14,"Non-landed Properties","3",2800,"1100 to 1200","19-Jun","103.8895007","1.3125611","50 lor 40 geylang, singapore 398074"
40237,"CASA FORTUNA","CASA FORTUNA AH HOOD ROAD Singapore",12,"Non-landed Properties","1",2150,"500 to 600","19-Jun","103.8480923","1.3286299","36 ah hood rd, #15-03 casa fortuna, singapore 329980"
40238,"VIVA","VIVA SUFFOLK WALK Singapore",11,"Non-landed Properties","3",7300,"1500 to 1600","19-Jun","103.8444569","1.3154808","2, 4, 6, 8 suffolk walk, singapore 307463"
40239,"WING FONG COURT","WING FONG COURT LORONG 14 GEYLANG Singapore",14,"Non-landed Properties","2",2700,"1000 to 1100","19-Jun","103.8788316","1.3118212","10 lor 14 geylang, singapore 398922"
40240,"SKY GREEN","SKY GREEN MACPHERSON ROAD Singapore",13,"Non-landed Properties","3",3100,"1100 to 1200","19-Jun","103.886324","1.3326039","568 macpherson rd, singapore 368236"
40241,"AIRSTREAM","AIRSTREAM ST. MICHAEL'S ROAD Singapore",12,"Non-landed Properties","1",1850,"400 to 500","19-Jun","103.8640123","1.3273669","26 st michael's rd, singapore 327994"
40242,"CASERO @ DUNMAN","CASERO @ DUNMAN DUNMAN ROAD Singapore",15,"Non-landed Properties","1",2000,"600 to 700","19-Jun","103.893794","1.309646","489 dunman rd, singapore 439192"
40243,"THE SHELFORD","THE SHELFORD SHELFORD ROAD Singapore",11,"Non-landed Properties","3",6800,"1700 to 1800","19-Jun","103.8117242","1.325223","1 shelford rd, singapore 288533"
40244,"VIVA","VIVA SUFFOLK WALK Singapore",11,"Non-landed Properties","2",5450,"900 to 1000","19-Jun","103.8444569","1.3154808","2, 4, 6, 8 suffolk walk, singapore 307463"
40245,"R MAISON","R MAISON SOMMERVILLE WALK Singapore",13,"Non-landed Properties","1",1850,"500 to 600","19-Jun","103.8699415","1.3433699","1 sommerville walk, singapore 357699"
40246,"368 THOMSON","368 THOMSON THOMSON ROAD Singapore",11,"Non-landed Properties","2",3600,"800 to 900","19-Jun","103.84183","1.327207","368 thomson rd singapore 298127 thomson rd, singapore 298127"
40247,"THE POIZ RESIDENCES","THE POIZ RESIDENCES MEYAPPA CHETTIAR ROAD Singapore",13,"Non-landed Properties","1",2200,"400 to 500","19-Jun","103.8673334","1.3310579","2 meyappa chettiar rd, singapore 358472"
40248,"THE SEAFRONT ON MEYER","THE SEAFRONT ON MEYER MEYER ROAD Singapore",15,"Non-landed Properties","3",5150,"1600 to 1700","19-Jun","103.8885032","1.2970829","59a meyer rd, 55,57 59, singapore 437878"
40249,"COASTARINA","COASTARINA EAST COAST ROAD Singapore",15,"Non-landed Properties","3",2300,"800 to 900","19-Jun","103.9185991","1.3096777","510 e coast rd, singapore 459135"
40250,"THE ESPIRA","THE ESPIRA LORONG L TELOK KURAU Singapore",15,"Non-landed Properties","3",2500,"1000 to 1100","19-Jun","103.9146449","1.3123602","128 lor l telok kurau, singapore 425563"
40251,"PAVILION 11","PAVILION 11 AKYAB ROAD Singapore",11,"Non-landed Properties","3",4300,"1400 to 1500","19-Jun","103.8487218","1.3241036","23 akyab rd singapore 309978 akyab rd, singapore 309978"
