"V1","V2","V3","V4","V5","V6","V7","V8","V9","lon","lat","address"
7567,"SPOTTISWOODE RESIDENCES","SPOTTISWOODE RESIDENCES SPOTTISWOODE PARK ROAD Singapore",2,"Non-landed Properties","2",4500,"900 to 1000","19-Mar","103.836827","1.2754812","48 spottiswoode park rd, singapore 088660"
7568,"THE ORIENT","THE ORIENT PASIR PANJANG ROAD Singapore",5,"Non-landed Properties","2",2500,"700 to 800","19-Mar","103.7837817","1.2811527","251 pasir panjang rd, singapore 118610"
7569,"76 SHENTON","76 SHENTON SHENTON WAY Singapore",2,"Non-landed Properties","2",4200,"900 to 1000","19-Mar","103.8455345","1.273423","76 shenton way, singapore 079119"
7570,"TIONG BAHRU ESTATE","TIONG BAHRU ESTATE YONG SIAK STREET Singapore",3,"Non-landed Properties","na*",2800,"900 to 1000","19-Mar","103.8290057","1.2865952","9a boon tiong rd, singapore 162009"
7571,"SPOTTISWOODE PARK","SPOTTISWOODE PARK SPOTTISWOODE PARK ROAD Singapore",2,"Non-landed Properties","na*",2300,"800 to 900","19-Mar","103.8372683","1.2752989","spottiswoode park rd, singapore"
7572,"ROBINSON SUITES","ROBINSON SUITES ROBINSON ROAD Singapore",1,"Non-landed Properties","1",2700,"400 to 500","19-Mar","103.8498409","1.2810504","50 robinson rd, singapore 068882"
7573,"MARINA ONE RESIDENCES","MARINA ONE RESIDENCES MARINA WAY Singapore",1,"Non-landed Properties","1",3800,"700 to 800","19-Mar","103.8532552","1.2768053","21/23 marina way, singapore 018979"
7574,"THE INTERLACE","THE INTERLACE DEPOT ROAD Singapore",4,"Non-landed Properties","2",3700,"1100 to 1200","19-Mar","103.8034095","1.2825453","180 depot rd, singapore 109684"
7575,"THE INTERLACE","THE INTERLACE DEPOT ROAD Singapore",4,"Non-landed Properties","2",3200,"800 to 900","19-Mar","103.8034095","1.2825453","180 depot rd, singapore 109684"
7576,"MARINA BAY SUITES","MARINA BAY SUITES CENTRAL BOULEVARD Singapore",1,"Non-landed Properties","3",6000,"1600 to 1700","19-Mar","103.8521059","1.2803892","3 central blvd, singapore 018965"
7577,"ALTEZ","ALTEZ ENGGOR STREET Singapore",2,"Non-landed Properties","1",4000,"500 to 600","19-Mar","103.8443152","1.2744288","16 enggor st, singapore 079717"
7578,"THE PARC CONDOMINIUM","THE PARC CONDOMINIUM WEST COAST WALK Singapore",5,"Non-landed Properties","3",3820,"1200 to 1300","19-Mar","103.7618377","1.3103718","1-15 w coast walk, singapore 127140"
7579,"TIONG BAHRU ESTATE","TIONG BAHRU ESTATE MOH GUAN TERRACE Singapore",3,"Non-landed Properties","na*",4500,"1000 to 1100","19-Mar","103.8302029","1.2836642","#01-25 tiong bahru estate, 78 moh guan terrace, singapore 162078"
7580,"ONZE @ TANJONG PAGAR","ONZE @ TANJONG PAGAR KEE SENG STREET Singapore",2,"Non-landed Properties","3",3500,"1000 to 1100","19-Mar","103.8421186","1.2750074","11 kee seng st, singapore 089218"
7581,"BAYVILLE CONDOMINIUM","BAYVILLE CONDOMINIUM SOUTH BUONA VISTA ROAD Singapore",5,"Non-landed Properties","3",2900,"1200 to 1300","19-Mar","103.7874448","1.2814955","42 south buona vista rd, singapore 118166"
7582,"BLUE HORIZON","BLUE HORIZON WEST COAST CRESCENT Singapore",5,"Non-landed Properties","3",3400,"1200 to 1300","19-Mar","103.7652138","1.2974226","31 w coast cres, singapore 128050"
7583,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT PASIR PANJANG ROAD Singapore",5,"Non-landed Properties","3",3520,"1200 to 1300","19-Mar","103.776614","1.288518","339 pasir panjang rd, singapore 118670"
7584,"FABER CREST","FABER CREST FABER HEIGHTS Singapore",5,"Non-landed Properties","3",3500,"1200 to 1300","19-Mar","103.7570799","1.3226717","faber heights, singapore"
7585,"CARIBBEAN AT KEPPEL BAY","CARIBBEAN AT KEPPEL BAY KEPPEL BAY DRIVE Singapore",4,"Non-landed Properties","2",3700,"800 to 900","19-Mar","103.816757","1.267401","caribbean at keppel bay, singapore"
7586,"THE RIVERWALK","THE RIVERWALK UPPER CIRCULAR ROAD Singapore",1,"Non-landed Properties","na*",3280,"800 to 900","19-Mar","103.8483462","1.2891375","20 upper circular rd, the riverwalk, singapore 058416"
7587,"CARIBBEAN AT KEPPEL BAY","CARIBBEAN AT KEPPEL BAY KEPPEL BAY DRIVE Singapore",4,"Non-landed Properties","3",5500,"1300 to 1400","19-Mar","103.816757","1.267401","caribbean at keppel bay, singapore"
7588,"QUEENS","QUEENS STIRLING ROAD Singapore",3,"Non-landed Properties","3",4200,"1100 to 1200","19-Mar","103.80624","1.293043","12 stirling rd, singapore 148955"
7589,"MARINA BAY RESIDENCES","MARINA BAY RESIDENCES MARINA BOULEVARD Singapore",1,"Non-landed Properties","1",3800,"700 to 800","19-Feb","103.8550598","1.2796864","18 marina blvd, singapore 018980"
7590,"THE METROPOLITAN CONDOMINIUM","THE METROPOLITAN CONDOMINIUM ALEXANDRA VIEW Singapore",3,"Non-landed Properties","3",4200,"1300 to 1400","19-Feb","103.816244","1.2906664","8 alexandra view, singapore 158747"
7591,"QUEENS","QUEENS STIRLING ROAD Singapore",3,"Non-landed Properties","3",3600,"1100 to 1200","19-Feb","103.80624","1.293043","12 stirling rd, singapore 148955"
7592,"THE TRILINQ","THE TRILINQ JALAN LEMPENG Singapore",5,"Non-landed Properties","3",3400,"900 to 1000","19-Feb","103.7620397","1.3181105","28 jln lempeng, singapore 128807"
7593,"THE SAIL @ MARINA BAY","THE SAIL @ MARINA BAY MARINA BOULEVARD Singapore",1,"Non-landed Properties","1",3700,"600 to 700","19-Feb","103.8528642","1.2811005","2 marina blvd, singapore 018987"
7594,"MARINA BAY RESIDENCES","MARINA BAY RESIDENCES MARINA BOULEVARD Singapore",1,"Non-landed Properties","3",10000,"1900 to 2000","19-Feb","103.8550598","1.2796864","18 marina blvd, singapore 018980"
7595,"MARINA BAY RESIDENCES","MARINA BAY RESIDENCES MARINA BOULEVARD Singapore",1,"Non-landed Properties","2",6000,"1100 to 1200","19-Feb","103.8550598","1.2796864","18 marina blvd, singapore 018980"
7596,"76 SHENTON","76 SHENTON SHENTON WAY Singapore",2,"Non-landed Properties","1",3000,"500 to 600","19-Feb","103.8455345","1.273423","76 shenton way, singapore 079119"
7597,"BOTANNIA","BOTANNIA WEST COAST PARK Singapore",5,"Non-landed Properties","3",3200,"1200 to 1300","19-Feb","103.7542884","1.3186051","27 w coast park, singapore 127720"
7598,"THE SAIL @ MARINA BAY","THE SAIL @ MARINA BAY MARINA BOULEVARD Singapore",1,"Non-landed Properties","3",5500,"1300 to 1400","19-Feb","103.8528642","1.2811005","2 marina blvd, singapore 018987"
7599,"BIJOU","BIJOU JALAN MAT JAMBOL Singapore",5,"Non-landed Properties","1",3700,"700 to 800","19-Feb","103.7914212","1.276732","2 jln mat jambol, singapore 119554"
7600,"CARABELLE","CARABELLE WEST COAST WAY Singapore",5,"Non-landed Properties","2",2900,"900 to 1000","19-Feb","103.756492","1.317557","67 w coast way, singapore 127023"
7601,"EMERALD GARDEN","EMERALD GARDEN CLUB STREET Singapore",1,"Non-landed Properties","2",3600,"900 to 1000","19-Feb","103.8463193","1.2823975","33 club st, singapore 069415"
7602,"THE PEAK@BALMEG","THE PEAK@BALMEG BALMEG HILL Singapore",5,"Non-landed Properties","2",4000,"1200 to 1300","19-Feb","103.7833739","1.283174","6 balmeg hill, the peak@balmeg, singapore 119910"
7603,"MARINA BAY SUITES","MARINA BAY SUITES CENTRAL BOULEVARD Singapore",1,"Non-landed Properties","3",7200,"1600 to 1700","19-Feb","103.8521059","1.2803892","3 central blvd, singapore 018965"
7604,"THE COAST AT SENTOSA COVE","THE COAST AT SENTOSA COVE OCEAN DRIVE Singapore",4,"Non-landed Properties","4",10500,"2600 to 2700","19-Feb","103.8436811","1.2454244","276-280 ocean dr, singapore 098451"
7605,"ICON","ICON GOPENG STREET Singapore",2,"Non-landed Properties","2",4000,"900 to 1000","19-Feb","103.8444743","1.2753422","10 gopeng st, singapore 078878"
7606,"MARINA ONE RESIDENCES","MARINA ONE RESIDENCES MARINA WAY Singapore",1,"Non-landed Properties","2",5300,"1100 to 1200","19-Feb","103.8532552","1.2768053","21/23 marina way, singapore 018979"
7607,"COMMONWEALTH TOWERS","COMMONWEALTH TOWERS COMMONWEALTH AVENUE Singapore",3,"Non-landed Properties","1",2580,"400 to 500","19-Feb","103.8059102","1.295722","230 commonwealth ave, singapore 149739"
7608,"REFLECTIONS AT KEPPEL BAY","REFLECTIONS AT KEPPEL BAY KEPPEL BAY VIEW Singapore",4,"Non-landed Properties","3",9800,"2200 to 2300","19-Feb","103.81036","1.2666139","29 keppel bay view, singapore 098417"
7609,"MARINA ONE RESIDENCES","MARINA ONE RESIDENCES MARINA WAY Singapore",1,"Non-landed Properties","2",6000,"1100 to 1200","19-Feb","103.8532552","1.2768053","21/23 marina way, singapore 018979"
7610,"MARINA BAY RESIDENCES","MARINA BAY RESIDENCES MARINA BOULEVARD Singapore",1,"Non-landed Properties","2",5850,"1100 to 1200","19-Feb","103.8550598","1.2796864","18 marina blvd, singapore 018980"
7611,"MARINA BAY RESIDENCES","MARINA BAY RESIDENCES MARINA BOULEVARD Singapore",1,"Non-landed Properties","1",4500,"700 to 800","19-Feb","103.8550598","1.2796864","18 marina blvd, singapore 018980"
7612,"ALEXIS","ALEXIS ALEXANDRA ROAD Singapore",3,"Non-landed Properties","1",2100,"300 to 400","19-Feb","103.8074006","1.2913174","356 alexandra rd, singapore 159949"
7613,"SPOTTISWOODE RESIDENCES","SPOTTISWOODE RESIDENCES SPOTTISWOODE PARK ROAD Singapore",2,"Non-landed Properties","1",2800,"600 to 700","19-Feb","103.836827","1.2754812","48 spottiswoode park rd, singapore 088660"
7614,"THE GRANDHILL","THE GRANDHILL PASIR PANJANG HILL Singapore",5,"Non-landed Properties","2",3500,"1400 to 1500","19-Feb","103.784894","1.281665","39 pasir panjang hill, singapore 118860"
7615,"ONE-NORTH RESIDENCES","ONE-NORTH RESIDENCES ONE-NORTH GATEWAY Singapore",5,"Non-landed Properties","3",5300,"1400 to 1500","19-Feb","103.7899973","1.3026122","7-9 one-north gateway, singapore 138642"
7616,"SKYSUITES@ANSON","SKYSUITES@ANSON ENGGOR STREET Singapore",2,"Non-landed Properties","na*",2800,"300 to 400","19-Feb","103.8447682","1.2744995","8 enggor st, singapore 079718"
7617,"ICON","ICON GOPENG STREET Singapore",2,"Non-landed Properties","1",2750,"500 to 600","19-Feb","103.8444743","1.2753422","10 gopeng st, singapore 078878"
7618,"76 SHENTON","76 SHENTON SHENTON WAY Singapore",2,"Non-landed Properties","2",4000,"900 to 1000","19-Feb","103.8455345","1.273423","76 shenton way, singapore 079119"
7619,"CENTRAL GREEN CONDOMINIUM","CENTRAL GREEN CONDOMINIUM JALAN MEMBINA Singapore",3,"Non-landed Properties","2",2800,"700 to 800","19-Feb","103.8276716","1.2845906","1 jln membina, singapore 169479"
7620,"THE INTERLACE","THE INTERLACE DEPOT ROAD Singapore",4,"Non-landed Properties","3",6800,"1800 to 1900","19-Feb","103.8034095","1.2825453","180 depot rd, singapore 109684"
7621,"SKYSUITES@ANSON","SKYSUITES@ANSON ENGGOR STREET Singapore",2,"Non-landed Properties","1",2900,"300 to 400","19-Feb","103.8447682","1.2744995","8 enggor st, singapore 079718"
7622,"DORSETT RESIDENCES","DORSETT RESIDENCES NEW BRIDGE ROAD Singapore",2,"Non-landed Properties","2",3500,"600 to 700","19-Feb","103.840535","1.280463","331 new bridge rd, dorsett residences, singapore 088764"
7623,"LANDMARK TOWER","LANDMARK TOWER CHIN SWEE ROAD Singapore",3,"Non-landed Properties","na*",4000,"1300 to 1400","19-Feb","103.8395746","1.2862401","173 chin swee rd, singapore 169878"
7624,"DOMAIN 21","DOMAIN 21 DELTA ROAD Singapore",3,"Non-landed Properties","1",2400,"500 to 600","19-Feb","103.8256304","1.2918989","23 delta rd, singapore 169813"
7625,"REFLECTIONS AT KEPPEL BAY","REFLECTIONS AT KEPPEL BAY KEPPEL BAY VIEW Singapore",4,"Non-landed Properties","4",8800,"2200 to 2300","19-Feb","103.81036","1.2666139","29 keppel bay view, singapore 098417"
7626,"ALLAN VILLE","ALLAN VILLE GEMMILL LANE Singapore",1,"Non-landed Properties","na*",2400,"600 to 700","19-Feb","103.8474977","1.2824075","gemmill ln, singapore"
7627,"PRINCIPAL GARDEN","PRINCIPAL GARDEN PRINCE CHARLES CRESCENT Singapore",3,"Non-landed Properties","1",2500,"400 to 500","19-Feb","103.8221305","1.2926939","97 prince charles cres, singapore"
7628,"THE METROPOLITAN CONDOMINIUM","THE METROPOLITAN CONDOMINIUM ALEXANDRA VIEW Singapore",3,"Non-landed Properties","2",3100,"700 to 800","19-Feb","103.816244","1.2906664","8 alexandra view, singapore 158747"
7629,"TWIN REGENCY","TWIN REGENCY KIM TIAN ROAD Singapore",3,"Non-landed Properties","4",6300,"1700 to 1800","19-Feb","103.8285043","1.2848078","26 kim tian rd, singapore 169277"
7630,"THE INTERLACE","THE INTERLACE DEPOT ROAD Singapore",4,"Non-landed Properties","3",5000,"1400 to 1500","19-Feb","103.8034095","1.2825453","180 depot rd, singapore 109684"
7631,"ALEX RESIDENCES","ALEX RESIDENCES ALEXANDRA VIEW Singapore",3,"Non-landed Properties","2",3000,"600 to 700","19-Feb","103.8187938","1.2906973","28 alexandra view, singapore 158744"
7632,"MARINA ONE RESIDENCES","MARINA ONE RESIDENCES MARINA WAY Singapore",1,"Non-landed Properties","2",5200,"1100 to 1200","19-Feb","103.8532552","1.2768053","21/23 marina way, singapore 018979"
7633,"REFLECTIONS AT KEPPEL BAY","REFLECTIONS AT KEPPEL BAY KEPPEL BAY VIEW Singapore",4,"Non-landed Properties","3",6800,"1700 to 1800","19-Feb","103.81036","1.2666139","29 keppel bay view, singapore 098417"
7634,"PRINCIPAL GARDEN","PRINCIPAL GARDEN PRINCE CHARLES CRESCENT Singapore",3,"Non-landed Properties","na*",3250,"700 to 800","19-Feb","103.8221305","1.2926939","97 prince charles cres, singapore"
7635,"CENTRAL GREEN CONDOMINIUM","CENTRAL GREEN CONDOMINIUM JALAN MEMBINA Singapore",3,"Non-landed Properties","3",4000,"1200 to 1300","19-Feb","103.8276716","1.2845906","1 jln membina, singapore 169479"
7636,"DOVER PARKVIEW","DOVER PARKVIEW DOVER RISE Singapore",5,"Non-landed Properties","2",2800,"900 to 1000","19-Feb","103.7847371","1.3057405","38 dover rise, singapore 138684"
7637,"DOVER PARKVIEW","DOVER PARKVIEW DOVER RISE Singapore",5,"Non-landed Properties","2",3000,"900 to 1000","19-Feb","103.7847371","1.3057405","38 dover rise, singapore 138684"
7638,"CORALS AT KEPPEL BAY","CORALS AT KEPPEL BAY KEPPEL BAY DRIVE Singapore",4,"Non-landed Properties","2",4000,"800 to 900","19-Feb","103.816962","1.265951","1 keppel bay dr, singapore 098012"
7639,"THE INTERLACE","THE INTERLACE DEPOT ROAD Singapore",4,"Non-landed Properties","3",5700,"2100 to 2200","19-Feb","103.8034095","1.2825453","180 depot rd, singapore 109684"
7640,"EMERALD GARDEN","EMERALD GARDEN CLUB STREET Singapore",1,"Non-landed Properties","3",4000,"1200 to 1300","19-Feb","103.8463193","1.2823975","33 club st, singapore 069415"
7641,"RIVER PLACE","RIVER PLACE HAVELOCK ROAD Singapore",3,"Non-landed Properties","1",3000,"800 to 900","19-Feb","103.8405991","1.2893974","60 havelock rd, singapore 169658"
7642,"WHITEHAVEN","WHITEHAVEN PASIR PANJANG ROAD Singapore",5,"Non-landed Properties","2",2400,"1000 to 1100","19-Feb","103.7775638","1.2894759","334 pasir panjang rd, singapore 118659"
7643,"PRINCIPAL GARDEN","PRINCIPAL GARDEN PRINCE CHARLES CRESCENT Singapore",3,"Non-landed Properties","na*",4200,"700 to 800","19-Feb","103.8221305","1.2926939","97 prince charles cres, singapore"
7644,"SPOTTISWOODE RESIDENCES","SPOTTISWOODE RESIDENCES SPOTTISWOODE PARK ROAD Singapore",2,"Non-landed Properties","1",3000,"500 to 600","19-Feb","103.836827","1.2754812","48 spottiswoode park rd, singapore 088660"
7645,"ONE SHENTON","ONE SHENTON SHENTON WAY Singapore",1,"Non-landed Properties","2",4100,"900 to 1000","19-Feb","103.8506866","1.2794528","singapore"
7646,"LUMIERE","LUMIERE MISTRI ROAD Singapore",2,"Non-landed Properties","1",3000,"600 to 700","19-Feb","103.8460734","1.2743105","2 mistri rd, singapore 079624"
7647,"THE PARC CONDOMINIUM","THE PARC CONDOMINIUM WEST COAST WALK Singapore",5,"Non-landed Properties","3",4200,"1200 to 1300","19-Feb","103.7618377","1.3103718","1-15 w coast walk, singapore 127140"
7648,"ALTEZ","ALTEZ ENGGOR STREET Singapore",2,"Non-landed Properties","1",4300,"800 to 900","19-Feb","103.8443152","1.2744288","16 enggor st, singapore 079717"
7649,"WEST BAY CONDOMINIUM","WEST BAY CONDOMINIUM WEST COAST CRESCENT Singapore",5,"Non-landed Properties","2",2300,"800 to 900","19-Feb","103.76545","1.298893","60 w coast cres, 50, singapore 128040"
7650,"SPOTTISWOODE 18","SPOTTISWOODE 18 SPOTTISWOODE PARK ROAD Singapore",2,"Non-landed Properties","1",2200,"300 to 400","19-Feb","103.8375907","1.2754518","18 spottiswoode park rd, singapore 088642"
7651,"CAPE ROYALE","CAPE ROYALE COVE WAY Singapore",4,"Non-landed Properties","3",7600,"1900 to 2000","19-Feb","103.8400218","1.241711","25 cove way, singapore 098209"
7652,"THE REGENCY AT TIONG BAHRU","THE REGENCY AT TIONG BAHRU CHAY YAN STREET Singapore",3,"Non-landed Properties","2",4200,"900 to 1000","19-Feb","103.8301556","1.2821842","38 chay yan st, singapore 169907"
7653,"SKYSUITES@ANSON","SKYSUITES@ANSON ENGGOR STREET Singapore",2,"Non-landed Properties","2",4000,"600 to 700","19-Feb","103.8447682","1.2744995","8 enggor st, singapore 079718"
7654,"THE CLIFT","THE CLIFT MCCALLUM STREET Singapore",1,"Non-landed Properties","1",3200,"500 to 600","19-Feb","103.8472601","1.2794777","21 mccallum st, singapore 069047"
7655,"THE TRILINQ","THE TRILINQ JALAN LEMPENG Singapore",5,"Non-landed Properties","2",3200,"1100 to 1200","19-Feb","103.7620397","1.3181105","28 jln lempeng, singapore 128807"
7656,"DOVER PARKVIEW","DOVER PARKVIEW DOVER RISE Singapore",5,"Non-landed Properties","3",4000,"1200 to 1300","19-Feb","103.7847371","1.3057405","38 dover rise, singapore 138684"
7657,"REFLECTIONS AT KEPPEL BAY","REFLECTIONS AT KEPPEL BAY KEPPEL BAY VIEW Singapore",4,"Non-landed Properties","3",6300,"1600 to 1700","19-Feb","103.81036","1.2666139","29 keppel bay view, singapore 098417"
7658,"RIVER PLACE","RIVER PLACE HAVELOCK ROAD Singapore",3,"Non-landed Properties","4",7500,"2000 to 2100","19-Feb","103.8405991","1.2893974","60 havelock rd, singapore 169658"
7659,"THE ROCHESTER RESIDENCES","THE ROCHESTER RESIDENCES ROCHESTER DRIVE Singapore",5,"Non-landed Properties","1",3300,"1000 to 1100","19-Feb","103.7881836","1.3055942","33 rochester dr, singapore 138638"
7660,"ICON","ICON GOPENG STREET Singapore",2,"Non-landed Properties","1",3440,"500 to 600","19-Feb","103.8444743","1.2753422","10 gopeng st, singapore 078878"
7661,"TURQUOISE","TURQUOISE COVE DRIVE Singapore",4,"Non-landed Properties","4",8100,"2400 to 2500","19-Feb","103.8366474","1.242975","55 cove dr, singapore 098395"
7662,"THE INTERLACE","THE INTERLACE DEPOT ROAD Singapore",4,"Non-landed Properties","2",3300,"800 to 900","19-Feb","103.8034095","1.2825453","180 depot rd, singapore 109684"
7663,"ALTEZ","ALTEZ ENGGOR STREET Singapore",2,"Non-landed Properties","1",4000,"800 to 900","19-Feb","103.8443152","1.2744288","16 enggor st, singapore 079717"
7664,"ECHELON","ECHELON ALEXANDRA VIEW Singapore",3,"Non-landed Properties","3",3700,"800 to 900","19-Feb","103.8178849","1.2905851","9 alexandra view, singapore"
7665,"THE SAIL @ MARINA BAY","THE SAIL @ MARINA BAY MARINA BOULEVARD Singapore",1,"Non-landed Properties","1",3200,"600 to 700","19-Feb","103.8528642","1.2811005","2 marina blvd, singapore 018987"
7666,"THE INTERLACE","THE INTERLACE DEPOT ROAD Singapore",4,"Non-landed Properties","3",5600,"1800 to 1900","19-Feb","103.8034095","1.2825453","180 depot rd, singapore 109684"
7667,"CENTRAL GREEN CONDOMINIUM","CENTRAL GREEN CONDOMINIUM JALAN MEMBINA Singapore",3,"Non-landed Properties","2",3200,"900 to 1000","19-Feb","103.8276716","1.2845906","1 jln membina, singapore 169479"
7668,"ASCENTIA SKY","ASCENTIA SKY ALEXANDRA VIEW Singapore",3,"Non-landed Properties","2",3650,"900 to 1000","19-Feb","103.8170665","1.2908094","1 alexandra view, #b1-01, singapore 158748"
7669,"THE SAIL @ MARINA BAY","THE SAIL @ MARINA BAY MARINA BOULEVARD Singapore",1,"Non-landed Properties","3",3000,"1600 to 1700","19-Feb","103.8528642","1.2811005","2 marina blvd, singapore 018987"
7670,"THE CREST","THE CREST PRINCE CHARLES CRESCENT Singapore",3,"Non-landed Properties","4",7000,"1600 to 1700","19-Feb","103.8199941","1.2933265","107 prince charles cres, singapore 159017"
7671,"CRAIG PLACE","CRAIG PLACE CRAIG ROAD Singapore",2,"Non-landed Properties","1",3500,"500 to 600","19-Feb","103.8422196","1.2779703","craig rd, singapore"
